# clk_mhz=200.0
# source=ctrl=hw-handshake-sw-loop coproc=gpu-qldpc
sample,rtt_cycles,rtt_us
452958,6114,30.5700
452959,6364,31.8200
452960,6281,31.4050
452961,6176,30.8800
452962,6335,31.6750
452963,6339,31.6950
452964,6218,31.0900
452965,6175,30.8750
452966,6266,31.3300
452967,6230,31.1500
452968,6259,31.2950
452969,6044,30.2200
452970,6093,30.4650
452971,6211,31.0550
452972,6210,31.0500
452973,6049,30.2450
452974,6093,30.4650
452975,6374,31.8700
452976,6306,31.5300
452977,6158,30.7900
452978,6241,31.2050
452979,6227,31.1350
452980,6051,30.2550
452981,6217,31.0850
452982,6102,30.5100
452983,6211,31.0550
452984,6190,30.9500
452985,6035,30.1750
452986,6156,30.7800
452987,6225,31.1250
452988,6109,30.5450
452989,6136,30.6800
452990,6159,30.7950
452991,6469,32.3450
452992,6357,31.7850
452993,6294,31.4700
452994,6324,31.6200
452995,6369,31.8450
452996,6280,31.4000
452997,6357,31.7850
452998,6232,31.1600
452999,6369,31.8450
453000,6387,31.9350
453001,6153,30.7650
453002,6218,31.0900
453003,6228,31.1400
453004,6270,31.3500
453005,6357,31.7850
453006,6196,30.9800
453007,6323,31.6150
453008,6223,31.1150
453009,6327,31.6350
453010,6176,30.8800
453011,6181,30.9050
453012,6065,30.3250
453013,6236,31.1800
453014,6191,30.9550
453015,6389,31.9450
453016,6238,31.1900
453017,6215,31.0750
453018,6210,31.0500
453019,6250,31.2500
453020,6122,30.6100
453021,6208,31.0400
453022,6154,30.7700
453023,6372,31.8600
453024,6249,31.2450
453025,6182,30.9100
453026,6222,31.1100
453027,6399,31.9950
453028,6228,31.1400
453029,6186,30.9300
453030,6207,31.0350
453031,6325,31.6250
453032,6227,31.1350
453033,6039,30.1950
453034,6101,30.5050
453035,6343,31.7150
453036,6223,31.1150
453037,6066,30.3300
453038,6251,31.2550
453039,6372,31.8600
453040,6218,31.0900
453041,6190,30.9500
453042,6202,31.0100
453043,6238,31.1900
453044,6114,30.5700
453045,6218,31.0900
453046,6110,30.5500
453047,6219,31.0950
453048,6201,31.0050
453049,6084,30.4200
453050,6098,30.4900
453051,6225,31.1250
453052,6097,30.4850
453053,6091,30.4550
453054,6214,31.0700
453055,6534,32.6700
453056,6500,32.5000
453057,6305,31.5250
453058,6386,31.9300
453059,6404,32.0200
453060,6243,31.2150
453061,6389,31.9450
453062,6221,31.1050
453063,6356,31.7800
453064,6388,31.9400
453065,6161,30.8050
453066,6241,31.2050
453067,6225,31.1250
453068,6266,31.3300
453069,6245,31.2250
453070,6190,30.9500
453071,6373,31.8650
453072,6178,30.8900
453073,6312,31.5600
453074,6241,31.2050
453075,6229,31.1450
453076,6056,30.2800
453077,6179,30.8950
453078,6058,30.2900
453079,6330,31.6500
453080,6187,30.9350
453081,6158,30.7900
453082,6214,31.0700
453083,6197,30.9850
453084,6070,30.3500
453085,6192,30.9600
453086,6088,30.4400
453087,6350,31.7500
453088,6236,31.1800
453089,6167,30.8350
453090,6300,31.5000
453091,6340,31.7000
453092,6277,31.3850
453093,6182,30.9100
453094,6240,31.2000
453095,6242,31.2100
453096,6272,31.3600
453097,6051,30.2550
453098,6057,30.2850
453099,6213,31.0650
453100,6209,31.0450
453101,6052,30.2600
453102,6094,30.4700
453103,6377,31.8850
453104,6267,31.3350
453105,6167,30.8350
453106,6256,31.2800
453107,6192,30.9600
453108,6077,30.3850
453109,6236,31.1800
453110,6119,30.5950
453111,6238,31.1900
453112,6219,31.0950
453113,6042,30.2100
453114,6097,30.4850
453115,6240,31.2000
453116,6157,30.7850
453117,6153,30.7650
453118,6219,31.0950
453119,6555,32.7750
453120,6355,31.7750
453121,6300,31.5000
453122,6387,31.9350
453123,6354,31.7700
453124,6243,31.2150
453125,6353,31.7650
453126,6243,31.2150
453127,6413,32.0650
453128,6388,31.9400
453129,6158,30.7900
453130,6336,31.6800
453131,6275,31.3750
453132,6271,31.3550
453133,6260,31.3000
453134,6308,31.5400
453135,6375,31.8750
453136,6175,30.8750
453137,6310,31.5500
453138,6221,31.1050
453139,6169,30.8450
453140,6048,30.2400
453141,6184,30.9200
453142,6065,30.3250
453143,6381,31.9050
453144,6187,30.9350
453145,6155,30.7750
453146,6207,31.0350
453147,6192,30.9600
453148,6071,30.3550
453149,6233,31.1650
453150,6103,30.5150
453151,6503,32.5150
453152,6273,31.3650
453153,6161,30.8050
453154,6203,31.0150
453155,6338,31.6900
453156,6275,31.3750
453157,6177,30.8850
453158,6368,31.8400
453159,6247,31.2350
453160,6222,31.1100
453161,6122,30.6100
453162,6098,30.4900
453163,6292,31.4600
453164,6211,31.0550
453165,6056,30.2800
453166,6225,31.1250
453167,6382,31.9100
453168,6235,31.1750
453169,6180,30.9000
453170,6205,31.0250
453171,6244,31.2200
453172,6070,30.3500
453173,6278,31.3900
453174,6164,30.8200
453175,6222,31.1100
453176,6207,31.0350
453177,6091,30.4550
453178,6139,30.6950
453179,6183,30.9150
453180,6097,30.4850
453181,6096,30.4800
453182,6159,30.7950
453183,6480,32.4000
453184,6367,31.8350
453185,6297,31.4850
453186,6339,31.6950
453187,6370,31.8500
453188,6285,31.4250
453189,6351,31.7550
453190,6230,31.1500
453191,6370,31.8500
453192,6338,31.6900
453193,6162,30.8100
453194,6163,30.8150
453195,6250,31.2500
453196,6221,31.1050
453197,6263,31.3150
453198,6247,31.2350
453199,6327,31.6350
453200,6183,30.9150
453201,6326,31.6300
453202,6168,30.8400
453203,6212,31.0600
453204,6053,30.2650
453205,6178,30.8900
453206,6058,30.2900
453207,6340,31.7000
453208,6174,30.8700
453209,6283,31.4150
453210,6207,31.0350
453211,6190,30.9500
453212,6063,30.3150
453213,6192,30.9600
453214,6093,30.4650
453215,6354,31.7700
453216,6273,31.3650
453217,6166,30.8300
453218,6248,31.2400
453219,6331,31.6550
453220,6270,31.3500
453221,6181,30.9050
453222,6195,30.9750
453223,6290,31.4500
453224,6219,31.0950
453225,6040,30.2000
453226,6047,30.2350
453227,6330,31.6500
453228,6200,31.0000
453229,6044,30.2200
453230,6085,30.4250
453231,6372,31.8600
453232,6219,31.0950
453233,6157,30.7850
453234,6203,31.0150
453235,6233,31.1650
453236,6057,30.2850
453237,6223,31.1150
453238,6104,30.5200
453239,6213,31.0650
453240,6192,30.9600
453241,6104,30.5200
453242,6069,30.3450
453243,6180,30.9000
453244,6216,31.0800
453245,6094,30.4700
453246,6164,30.8200
453247,6476,32.3800
453248,6368,31.8400
453249,6344,31.7200
453250,6332,31.6600
453251,6488,32.4400
453252,6252,31.2600
453253,6362,31.8100
453254,6242,31.2100
453255,6376,31.8800
453256,6355,31.7750
453257,6225,31.1250
453258,6183,30.9150
453259,6233,31.1650
453260,6284,31.4200
453261,6221,31.1050
453262,6227,31.1350
453263,6338,31.6900
453264,6181,30.9050
453265,6322,31.6100
453266,6181,30.9050
453267,6180,30.9000
453268,6071,30.3550
453269,6245,31.2250
453270,6064,30.3200
453271,6390,31.9500
453272,6185,30.9250
453273,6166,30.8300
453274,6204,31.0200
453275,6217,31.0850
453276,6061,30.3050
453277,6196,30.9800
453278,6109,30.5450
453279,6407,32.0350
453280,6282,31.4100
453281,6173,30.8650
453282,6216,31.0800
453283,6392,31.9600
453284,6230,31.1500
453285,6185,30.9250
453286,6199,30.9950
453287,6311,31.5550
453288,6217,31.0850
453289,6083,30.4150
453290,6049,30.2450
453291,6348,31.7400
453292,6260,31.3000
453293,6102,30.5100
453294,6084,30.4200
453295,6374,31.8700
453296,6224,31.1200
453297,6157,30.7850
453298,6204,31.0200
453299,6230,31.1500
453300,6109,30.5450
453301,6235,31.1750
453302,6097,30.4850
453303,6231,31.1550
453304,6245,31.2250
453305,6139,30.6950
453306,6080,30.4000
453307,6190,30.9500
453308,6121,30.6050
453309,6092,30.4600
453310,6174,30.8700
453311,6469,32.3450
453312,6354,31.7700
453313,6367,31.8350
453314,6335,31.6750
453315,6405,32.0250
453316,6240,31.2000
453317,6395,31.9750
453318,6246,31.2300
453319,6415,32.0750
453320,6346,31.7300
453321,6168,30.8400
453322,6180,30.9000
453323,6282,31.4100
453324,6221,31.1050
453325,6226,31.1300
453326,6256,31.2800
453327,6334,31.6700
453328,6179,30.8950
453329,6320,31.6000
453330,6192,30.9600
453331,6191,30.9550
453332,6064,30.3200
453333,6186,30.9300
453334,6197,30.9850
453335,6347,31.7350
453336,6201,31.0050
453337,6211,31.0550
453338,6211,31.0550
453339,6205,31.0250
453340,6080,30.4000
453341,6243,31.2150
453342,6106,30.5300
453343,6369,31.8450
453344,6250,31.2500
453345,6221,31.1050
453346,6210,31.0500
453347,6358,31.7900
453348,6227,31.1350
453349,6183,30.9150
453350,6203,31.0150
453351,6256,31.2800
453352,6217,31.0850
453353,6041,30.2050
453354,6058,30.2900
453355,6220,31.1000
453356,6217,31.0850
453357,6062,30.3100
453358,6145,30.7250
453359,6379,31.8950
453360,6232,31.1600
453361,6170,30.8500
453362,6232,31.1600
453363,6201,31.0050
453364,6083,30.4150
453365,6238,31.1900
453366,6123,30.6150
453367,6274,31.3700
453368,6235,31.1750
453369,6088,30.4400
453370,6108,30.5400
453371,6194,30.9700
453372,6157,30.7850
453373,6147,30.7350
453374,6212,31.0600
453375,6488,32.4400
453376,6437,32.1850
453377,6339,31.6950
453378,6331,31.6550
453379,6405,32.0250
453380,6287,31.4350
453381,6388,31.9400
453382,6217,31.0850
453383,6360,31.8000
453384,6343,31.7150
453385,6180,30.9000
453386,6171,30.8550
453387,6230,31.1500
453388,6271,31.3550
453389,6262,31.3100
453390,6247,31.2350
453391,6328,31.6400
453392,6178,30.8900
453393,6316,31.5800
453394,6224,31.1200
453395,6186,30.9300
453396,6108,30.5400
453397,6176,30.8800
453398,6070,30.3500
453399,6331,31.6550
453400,6190,30.9500
453401,6162,30.8100
453402,6259,31.2950
453403,6208,31.0400
453404,6119,30.5950
453405,6200,31.0000
453406,6146,30.7300
453407,6365,31.8250
453408,6286,31.4300
453409,6171,30.8550
453410,6206,31.0300
453411,6345,31.7250
453412,6224,31.1200
453413,6185,30.9250
453414,6205,31.0250
453415,6249,31.2450
453416,6224,31.1200
453417,6092,30.4600
453418,6053,30.2650
453419,6223,31.1150
453420,6218,31.0900
453421,6066,30.3300
453422,6145,30.7250
453423,6382,31.9100
453424,6232,31.1600
453425,6163,30.8150
453426,6210,31.0500
453427,6225,31.1250
453428,6078,30.3900
453429,6229,31.1450
453430,6123,30.6150
453431,6271,31.3550
453432,6216,31.0800
453433,6038,30.1900
453434,6096,30.4800
453435,6254,31.2700
453436,6115,30.5750
453437,6105,30.5250
453438,6168,30.8400
453439,6490,32.4500
453440,6370,31.8500
453441,6297,31.4850
453442,6347,31.7350
453443,6400,32.0000
453444,6245,31.2250
453445,6426,32.1300
453446,6229,31.1450
453447,6361,31.8050
453448,6361,31.8050
453449,6209,31.0450
453450,6175,30.8750
453451,6230,31.1500
453452,6267,31.3350
453453,6263,31.3150
453454,6246,31.2300
453455,6318,31.5900
453456,6214,31.0700
453457,6312,31.5600
453458,6223,31.1150
453459,6175,30.8750
453460,6049,30.2450
453461,6177,30.8850
453462,6057,30.2850
453463,6327,31.6350
453464,6183,30.9150
453465,6199,30.9950
453466,6194,30.9700
453467,6190,30.9500
453468,6064,30.3200
453469,6348,31.7400
453470,6092,30.4600
453471,6356,31.7800
453472,6269,31.3450
453473,6159,30.7950
453474,6206,31.0300
453475,6387,31.9350
453476,6274,31.3700
453477,6182,30.9100
453478,6192,30.9600
453479,6242,31.2100
453480,6209,31.0450
453481,6032,30.1600
453482,6045,30.2250
453483,6261,31.3050
453484,6236,31.1800
453485,6045,30.2250
453486,6115,30.5750
453487,6365,31.8250
453488,6214,31.0700
453489,6151,30.7550
453490,6192,30.9600
453491,6269,31.3450
453492,6062,30.3100
453493,6219,31.0950
453494,6163,30.8150
453495,6228,31.1400
453496,6207,31.0350
453497,6108,30.5400
453498,6089,30.4450
453499,6178,30.8900
453500,6101,30.5050
453501,6141,30.7050
453502,6160,30.8000
453503,6534,32.6700
453504,6359,31.7950
453505,6304,31.5200
453506,6394,31.9700
453507,6371,31.8550
453508,6252,31.2600
453509,6403,32.0150
453510,6232,31.1600
453511,6372,31.8600
453512,6349,31.7450
453513,6300,31.5000
453514,6182,30.9100
453515,6241,31.2050
453516,6282,31.4100
453517,6274,31.3700
453518,6219,31.0950
453519,6338,31.6900
453520,6179,30.8950
453521,6319,31.5950
453522,6190,30.9500
453523,6190,30.9500
453524,6070,30.3500
453525,6182,30.9100
453526,6116,30.5800
453527,6336,31.6800
453528,6190,30.9500
453529,6164,30.8200
453530,6226,31.1300
453531,6209,31.0450
453532,6115,30.5750
453533,6236,31.1800
453534,6097,30.4850
453535,6361,31.8050
453536,6231,31.1550
453537,6157,30.7850
453538,6257,31.2850
453539,6390,31.9500
453540,6271,31.3550
453541,6180,30.9000
453542,6192,30.9600
453543,6237,31.1850
453544,6213,31.0650
453545,6039,30.1950
453546,6031,30.1550
453547,6203,31.0150
453548,6203,31.0150
453549,6041,30.2050
453550,6087,30.4350
453551,6370,31.8500
453552,6217,31.0850
453553,6142,30.7100
453554,6184,30.9200
453555,6179,30.8950
453556,6112,30.5600
453557,6207,31.0350
453558,6145,30.7250
453559,6263,31.3150
453560,6199,30.9950
453561,6018,30.0900
453562,6205,31.0250
453563,6172,30.8600
453564,6141,30.7050
453565,6082,30.4100
453566,6199,30.9950
453567,6484,32.4200
453568,6443,32.2150
453569,6288,31.4400
453570,6334,31.6700
453571,6356,31.7800
453572,6237,31.1850
453573,6343,31.7150
453574,6230,31.1500
453575,6364,31.8200
453576,6350,31.7500
453577,6172,30.8600
453578,6170,30.8500
453579,6226,31.1300
453580,6231,31.1550
453581,6229,31.1450
453582,6217,31.0850
453583,6328,31.6400
453584,6240,31.2000
453585,6333,31.6650
453586,6180,30.9000
453587,6181,30.9050
453588,6120,30.6000
453589,6196,30.9800
453590,6067,30.3350
453591,6341,31.7050
453592,6245,31.2250
453593,6156,30.7800
453594,6207,31.0350
453595,6196,30.9800
453596,6062,30.3100
453597,6187,30.9350
453598,6094,30.4700
453599,6355,31.7750
453600,6234,31.1700
453601,6173,30.8650
453602,6224,31.1200
453603,6338,31.6900
453604,6273,31.3650
453605,6176,30.8800
453606,6252,31.2600
453607,6281,31.4050
453608,6203,31.0150
453609,6026,30.1300
453610,6036,30.1800
453611,6217,31.0850
453612,6215,31.0750
453613,6056,30.2800
453614,6092,30.4600
453615,6376,31.8800
453616,6228,31.1400
453617,6157,30.7850
453618,6187,30.9350
453619,6189,30.9450
453620,6068,30.3400
453621,6291,31.4550
453622,6102,30.5100
453623,6283,31.4150
453624,6192,30.9600
453625,6185,30.9250
453626,6088,30.4400
453627,6173,30.8650
453628,6100,30.5000
453629,6139,30.6950
453630,6157,30.7850
453631,6480,32.4000
453632,6359,31.7950
453633,6304,31.5200
453634,6336,31.6800
453635,6414,32.0700
453636,6297,31.4850
453637,6402,32.0100
453638,6248,31.2400
453639,6390,31.9500
453640,6348,31.7400
453641,6224,31.1200
453642,6186,30.9300
453643,6240,31.2000
453644,6307,31.5350
453645,6235,31.1750
453646,6262,31.3100
453647,6340,31.7000
453648,6192,30.9600
453649,6333,31.6650
453650,6182,30.9100
453651,6295,31.4750
453652,6065,30.3250
453653,6239,31.1950
453654,6119,30.5950
453655,6388,31.9400
453656,6185,30.9250
453657,6156,30.7800
453658,6217,31.0850
453659,6199,30.9950
453660,6115,30.5750
453661,6196,30.9800
453662,6107,30.5350
453663,6505,32.5250
453664,6269,31.3450
453665,6155,30.7750
453666,6198,30.9900
453667,6330,31.6500
453668,6264,31.3200
453669,6166,30.8300
453670,6239,31.1950
453671,6235,31.1750
453672,6205,31.0250
453673,6028,30.1400
453674,6027,30.1350
453675,6255,31.2750
453676,6204,31.0200
453677,6039,30.1950
453678,6084,30.4200
453679,6367,31.8350
453680,6206,31.0300
453681,6144,30.7200
453682,6193,30.9650
453683,6224,31.1200
453684,6105,30.5250
453685,6204,31.0200
453686,6105,30.5250
453687,6204,31.0200
453688,6199,30.9950
453689,6020,30.1000
453690,6072,30.3600
453691,6179,30.8950
453692,6083,30.4150
453693,6082,30.4100
453694,6146,30.7300
453695,6469,32.3450
453696,6425,32.1250
453697,6280,31.4000
453698,6326,31.6300
453699,6358,31.7900
453700,6238,31.1900
453701,6356,31.7800
453702,6230,31.1500
453703,6369,31.8450
453704,6333,31.6650
453705,6155,30.7750
453706,6162,30.8100
453707,6226,31.1300
453708,6273,31.3650
453709,6262,31.3100
453710,6253,31.2650
453711,6379,31.8950
453712,6190,30.9500
453713,6331,31.6550
453714,6177,30.8850
453715,6182,30.9100
453716,6066,30.3300
453717,6190,30.9500
453718,6070,30.3500
453719,6351,31.7550
453720,6189,30.9450
453721,6170,30.8500
453722,6213,31.0650
453723,6203,31.0150
453724,6077,30.3850
453725,6327,31.6350
453726,6114,30.5700
453727,6358,31.7900
453728,6242,31.2100
453729,6175,30.8750
453730,6262,31.3100
453731,6343,31.7150
453732,6281,31.4050
453733,6195,30.9750
453734,6204,31.0200
453735,6249,31.2450
453736,6224,31.1200
453737,6049,30.2450
453738,6098,30.4900
453739,6217,31.0850
453740,6221,31.1050
453741,6064,30.3200
453742,6143,30.7150
453743,6382,31.9100
453744,6232,31.1600
453745,6163,30.8150
453746,6245,31.2250
453747,6235,31.1750
453748,6071,30.3550
453749,6307,31.5350
453750,6111,30.5550
453751,6223,31.1150
453752,6213,31.0650
453753,6033,30.1650
453754,6084,30.4200
453755,6191,30.9550
453756,6148,30.7400
453757,6102,30.5100
453758,6209,31.0450
453759,6479,32.3950
453760,6370,31.8500
453761,6344,31.7200
453762,6332,31.6600
453763,6410,32.0500
453764,6294,31.4700
453765,6397,31.9850
453766,6233,31.1650
453767,6368,31.8400
453768,6346,31.7300
453769,6151,30.7550
453770,6176,30.8800
453771,6227,31.1350
453772,6293,31.4650
453773,6213,31.0650
453774,6244,31.2200
453775,6315,31.5750
453776,6166,30.8300
453777,6307,31.5350
453778,6171,30.8550
453779,6253,31.2650
453780,6055,30.2750
453781,6217,31.0850
453782,6064,30.3200
453783,6363,31.8150
453784,6182,30.9100
453785,6232,31.1600
453786,6249,31.2450
453787,6198,30.9900
453788,6112,30.5600
453789,6197,30.9850
453790,6140,30.7000
453791,6357,31.7850
453792,6228,31.1400
453793,6156,30.7800
453794,6203,31.0150
453795,6346,31.7300
453796,6220,31.1000
453797,6176,30.8800
453798,6242,31.2100
453799,6246,31.2300
453800,6217,31.0850
453801,6091,30.4550
453802,6047,30.2350
453803,6219,31.0950
453804,6216,31.0800
453805,6057,30.2850
453806,6141,30.7050
453807,6380,31.9000
453808,6258,31.2900
453809,6152,30.7600
453810,6202,31.0100
453811,6238,31.1900
453812,6120,30.6000
453813,6276,31.3800
453814,6163,30.8150
453815,6218,31.0900
453816,6202,31.0100
453817,6125,30.6250
453818,6094,30.4700
453819,6268,31.3400
453820,6120,30.6000
453821,6094,30.4700
453822,6173,30.8650
453823,6492,32.4600
453824,6373,31.8650
453825,6366,31.8300
453826,6341,31.7050
453827,6367,31.8350
453828,6252,31.2600
453829,6399,31.9950
453830,6235,31.1750
453831,6372,31.8600
453832,6336,31.6800
453833,6163,30.8150
453834,6169,30.8450
453835,6233,31.1650
453836,6220,31.1000
453837,6220,31.1000
453838,6207,31.0350
453839,6320,31.6000
453840,6168,30.8400
453841,6363,31.8150
453842,6222,31.1100
453843,6176,30.8800
453844,6046,30.2300
453845,6174,30.8700
453846,6136,30.6800
453847,6326,31.6300
453848,6177,30.8850
453849,6147,30.7350
453850,6203,31.0150
453851,6184,30.9200
453852,6048,30.2400
453853,6173,30.8650
453854,6078,30.3900
453855,6340,31.7000
453856,6222,31.1100
453857,6150,30.7500
453858,6202,31.0100
453859,6388,31.9400
453860,6213,31.0650
453861,6223,31.1150
453862,6281,31.4050
453863,6240,31.2000
453864,6205,31.0250
453865,6060,30.3000
453866,6034,30.1700
453867,6212,31.0600
453868,6203,31.0150
453869,6040,30.2000
453870,6073,30.3650
453871,6357,31.7850
453872,6214,31.0700
453873,6149,30.7450
453874,6203,31.0150
453875,6187,30.9350
453876,6070,30.3500
453877,6227,31.1350
453878,6111,30.5550
453879,6222,31.1100
453880,6208,31.0400
453881,6028,30.1400
453882,6197,30.9850
453883,6232,31.1600
453884,6134,30.6700
453885,6098,30.4900
453886,6185,30.9250
453887,6533,32.6650
453888,6368,31.8400
453889,6353,31.7650
453890,6338,31.6900
453891,6411,32.0550
453892,6297,31.4850
453893,6387,31.9350
453894,6238,31.1900
453895,6378,31.8900
453896,6398,31.9900
453897,6171,30.8550
453898,6178,30.8900
453899,6236,31.1800
453900,6284,31.4200
453901,6222,31.1100
453902,6216,31.0800
453903,6332,31.6600
453904,6238,31.1900
453905,6334,31.6700
453906,6181,30.9050
453907,6179,30.8950
453908,6072,30.3600
453909,6186,30.9300
453910,6199,30.9950
453911,6395,31.9750
453912,6180,30.9000
453913,6154,30.7700
453914,6215,31.0750
453915,6255,31.2750
453916,6061,30.3050
453917,6193,30.9650
453918,6101,30.5050
453919,6401,32.0050
453920,6272,31.3600
453921,6169,30.8450
453922,6208,31.0400
453923,6343,31.7150
453924,6214,31.0700
453925,6173,30.8650
453926,6194,30.9700
453927,6240,31.2000
453928,6210,31.0500
453929,6034,30.1700
453930,6079,30.3950
453931,6251,31.2550
453932,6206,31.0300
453933,6038,30.1900
453934,6077,30.3850
453935,6358,31.7900
453936,6214,31.0700
453937,6144,30.7200
453938,6191,30.9550
453939,6227,31.1350
453940,6102,30.5100
453941,6208,31.0400
453942,6146,30.7300
453943,6260,31.3000
453944,6202,31.0100
453945,6020,30.1000
453946,6070,30.3500
453947,6183,30.9150
453948,6081,30.4050
453949,6079,30.3950
453950,6145,30.7250
453951,6471,32.3550
453952,6358,31.7900
453953,6283,31.4150
453954,6327,31.6350
453955,6352,31.7600
453956,6236,31.1800
453957,6342,31.7100
453958,6221,31.1050
453959,6360,31.8000
453960,6385,31.9250
453961,6235,31.1750
453962,6171,30.8550
453963,6232,31.1600
453964,6264,31.3200
453965,6262,31.3100
453966,6203,31.0150
453967,6323,31.6150
453968,6178,30.8900
453969,6323,31.6150
453970,6179,30.8950
453971,6184,30.9200
453972,6066,30.3300
453973,6207,31.0350
453974,6122,30.6100
453975,6356,31.7800
453976,6246,31.2300
453977,6166,30.8300
453978,6267,31.3350
453979,6216,31.0800
453980,6122,30.6100
453981,6321,31.6050
453982,6111,30.5550
453983,6371,31.8550
453984,6293,31.4650
453985,6222,31.1100
453986,6211,31.0550
453987,6398,31.9900
453988,6244,31.2200
453989,6186,30.9300
453990,6207,31.0350
453991,6290,31.4500
453992,6215,31.0750
453993,6038,30.1900
453994,6056,30.2800
453995,6264,31.3200
453996,6216,31.0800
453997,6054,30.2700
453998,6142,30.7100
453999,6380,31.9000
454000,6233,31.1650
454001,6167,30.8350
454002,6250,31.2500
454003,6209,31.0450
454004,6114,30.5700
454005,6226,31.1300
454006,6105,30.5250
454007,6215,31.0750
454008,6199,30.9950
454009,6052,30.2600
454010,6078,30.3900
454011,6192,30.9600
454012,6159,30.7950
454013,6141,30.7050
454014,6164,30.8200
454015,6472,32.3600
454016,6360,31.8000
454017,6360,31.8000
454018,6342,31.7100
454019,6352,31.7600
454020,6235,31.1750
454021,6388,31.9400
454022,6220,31.1000
454023,6358,31.7900
454024,6340,31.7000
454025,6151,30.7550
454026,6245,31.2250
454027,6223,31.1150
454028,6272,31.3600
454029,6207,31.0350
454030,6253,31.2650
454031,6330,31.6500
454032,6171,30.8550
454033,6315,31.5750
454034,6175,30.8750
454035,6175,30.8750
454036,6066,30.3300
454037,6235,31.1750
454038,6116,30.5800
454039,6332,31.6600
454040,6188,30.9400
454041,6162,30.8100
454042,6259,31.2950
454043,6266,31.3300
454044,6064,30.3200
454045,6238,31.1900
454046,6109,30.5450
454047,6407,32.0350
454048,6282,31.4100
454049,6178,30.8900
454050,6219,31.0950
454051,6400,32.0000
454052,6233,31.1650
454053,6189,30.9450
454054,6207,31.0350
454055,6257,31.2850
454056,6274,31.3700
454057,6040,30.2000
454058,6047,30.2350
454059,6215,31.0750
454060,6222,31.1100
454061,6070,30.3500
454062,6093,30.4650
454063,6389,31.9450
454064,6277,31.3850
454065,6170,30.8500
454066,6253,31.2650
454067,6184,30.9200
454068,6074,30.3700
454069,6296,31.4800
454070,6110,30.5500
454071,6289,31.4450
454072,6208,31.0400
454073,6094,30.4700
454074,6140,30.7000
454075,6188,30.9400
454076,6098,30.4900
454077,6097,30.4850
454078,6157,30.7850
454079,6483,32.4150
454080,6362,31.8100
454081,6356,31.7800
454082,6397,31.9850
454083,6511,32.5550
454084,6294,31.4700
454085,6396,31.9800
454086,6296,31.4800
454087,6419,32.0950
454088,6347,31.7350
454089,6169,30.8450
454090,6177,30.8850
454091,6240,31.2000
454092,6219,31.0950
454093,6213,31.0650
454094,6197,30.9850
454095,6377,31.8850
454096,6183,30.9150
454097,6316,31.5800
454098,6223,31.1150
454099,6181,30.9050
454100,6106,30.5300
454101,6297,31.4850
454102,6107,30.5350
454103,6334,31.6700
454104,6185,30.9250
454105,6157,30.7850
454106,6331,31.6550
454107,6202,31.0100
454108,6105,30.5250
454109,6232,31.1600
454110,6091,30.4550
454111,6386,31.9300
454112,6228,31.1400
454113,6160,30.8000
454114,6201,31.0050
454115,6341,31.7050
454116,6210,31.0500
454117,6333,31.6650
454118,6245,31.2250
454119,6281,31.4050
454120,6286,31.4300
454121,6023,30.1150
454122,6095,30.4750
454123,6201,31.0050
454124,6198,30.9900
454125,6134,30.6700
454126,6084,30.4200
454127,6443,32.2150
454128,6243,31.2150
454129,6207,31.0350
454130,6191,30.9550
454131,6192,30.9600
454132,6070,30.3500
454133,6226,31.1300
454134,6108,30.5400
454135,6225,31.1250
454136,6208,31.0400
454137,6085,30.4250
454138,6089,30.4450
454139,6233,31.1650
454140,6149,30.7450
454141,6144,30.7200
454142,6171,30.8550
454143,6488,32.4400
454144,6367,31.8350
454145,6313,31.5650
454146,6344,31.7200
454147,6500,32.5000
454148,6297,31.4850
454149,6403,32.0150
454150,6250,31.2500
454151,6420,32.1000
454152,6397,31.9850
454153,6164,30.8200
454154,6172,30.8600
454155,6231,31.1550
454156,6279,31.3950
454157,6214,31.0700
454158,6317,31.5850
454159,6325,31.6250
454160,6173,30.8650
454161,6324,31.6200
454162,6222,31.1100
454163,6182,30.9100
454164,6099,30.4950
454165,6228,31.1400
454166,6105,30.5250
454167,6328,31.6400
454168,6187,30.9350
454169,6159,30.7950
454170,6249,31.2450
454171,6196,30.9800
454172,6105,30.5250
454173,6230,31.1500
454174,6137,30.6850
454175,6389,31.9450
454176,6221,31.1050
454177,6146,30.7300
454178,6192,30.9600
454179,6332,31.6600
454180,6264,31.3200
454181,6166,30.8300
454182,6242,31.2100
454183,6240,31.2000
454184,6325,31.6250
454185,6076,30.3800
454186,6030,30.1500
454187,6254,31.2700
454188,6208,31.0400
454189,6050,30.2500
454190,6091,30.4550
454191,6368,31.8400
454192,6217,31.0850
454193,6145,30.7250
454194,6192,30.9600
454195,6227,31.1350
454196,6074,30.3700
454197,6208,31.0400
454198,6099,30.4950
454199,6261,31.3050
454200,6205,31.0250
454201,6025,30.1250
454202,6073,30.3650
454203,6179,30.8950
454204,6085,30.4250
454205,6079,30.3950
454206,6200,31.0000
454207,6524,32.6200
454208,6407,32.0350
454209,6304,31.5200
454210,6387,31.9350
454211,6370,31.8500
454212,6243,31.2150
454213,6355,31.7750
454214,6230,31.1500
454215,6367,31.8350
454216,6350,31.7500
454217,6174,30.8700
454218,6169,30.8450
454219,6232,31.1600
454220,6235,31.1750
454221,6272,31.3600
454222,6213,31.0650
454223,6329,31.6450
454224,6187,30.9350
